Date,Account Creations,Active Users,Active Users Acct Creation On Or After Regwall,Active Users Acct Creation On Regwall,Active Users Purchase On Or After Paywall,Active Users Purchase On Or After Regwall,Basic Subscriber Active Users,Basic Subscriber DAU Per MAU,Basic Subscriber Minutes,Basic Subscriber Page Views,Basic Subscriber Total Users,DAU Per MAU,Digital Subscriber Active Users,Digital Subscriber DAU Per MAU,Digital Subscriber Minutes,Digital Subscriber Page Views,Digital Subscriber Total Users,Event Click Active Users,Event Clicks,Event Registration Click Active Users,Event Registration Clicks,Minutes,New Subscription Finishes,New Subscription Starts,Newsletter Signup Active Users,Newsletter Signups,Newsletter Unsubscribes,Non Registrant Active Users,Non Registrant DAU Per MAU,Non Registrant Minutes,Non Registrant Page Views,Non Registrant Total Users,Page Views,Paywall Active Users,Paywall Conversion Rate,Paywall Views,Print Subscriber Active Users,Print Subscriber DAU Per MAU,Print Subscriber Minutes,Print Subscriber Page Views,Print Subscriber Total Users,Purchase Active Users,Purchases,Registrant Active Users,Registrant DAU Per MAU,Registrant Minutes,Registrant Page Views,Registrant Total Users,Regwall Account Creations,Regwall Active Users,Regwall Conversion Rate,Regwall Purchases,Regwall Views,Site License Active Users,Site License By Domain Active Users,Site License By Domain DAU Per MAU,Site License By Domain Minutes,Site License By Domain Page Views,Site License By Domain Total Users,Site License By IP Active Users,Site License By IP DAU Per MAU,Site License By IP Minutes,Site License By IP Page Views,Site License By IP Total Users,Site License DAU Per MAU,Site License Minutes,Site License Page Views,Site License Total Users,Subscriber Active Users,Subscriber DAU Per MAU,Subscriber Minutes,Subscriber Page Views,Subscriber Total Users,Subscription Renewal Finishes,Subscription Renewal Starts,Total Users
2023-10-28,702,26357,0,0,0,0,49,0.055429864,8613,109,52,0.02945637,355,0.058755379,82888,874,378,0,0,0,0,27012,0,0,0,26,0,22564,0.032578313,479044,28096,22901,41098,0,0.0,0,203,0.049608993,46612,459,216,0,6,1459,0.03711335,324306,3980,1543,0.0,0,0.0,0.0,0,3230,1928,0.042606793,472425,4552,2073,1311,0.007871037,204317,2996,1466,0.015474462,676742,7548,3530,619,0.055921944,139927,1466,658,0,0,27052
2023-10-27,644,45560,0,0,0,0,148,0.16481069,35902,342,156,0.04928469,1213,0.202065634,280680,3084,1240,0,0,0,0,80907,0,0,0,20,0,28967,0.040578326,575949,37766,29485,81330,0,0.0,0,745,0.179474825,170781,1914,766,0,13,2567,0.064131711,411623,5545,2760,0.0,0,0.0,0.0,0,14891,7077,0.154357878,1806566,15665,7310,7999,0.046086215,1563294,16907,8375,0.068795217,3369860,32572,15518,2150,0.192342101,495547,5438,2208,0,0,47032
2023-10-26,958,56970,0,0,0,0,203,0.220892274,63431,533,206,0.060624828,1449,0.239030023,443118,4048,1487,0,0,0,0,131404,0,0,0,52,0,36105,0.049504475,674907,46929,36751,104106,0,0.0,0,838,0.198531154,222722,2107,868,0,40,3714,0.090824611,886351,8647,3872,0.0,0,0.0,0.0,0,19798,9250,0.198280851,3059053,19348,9436,10922,0.061433409,2522603,22387,11349,0.089482486,5581656,41735,20434,2530,0.223084384,739938,6786,2602,0,0,58379
2023-10-25,523,53901,0,0,0,0,164,0.178067318,34299,434,165,0.057502926,1323,0.21875,298531,4147,1370,0,0,0,0,85987,0,0,0,66,0,34315,0.047374161,724494,44523,34911,98440,0,0.0,0,811,0.191273585,159591,2290,842,0,35,2473,0.06027444,377239,6119,2637,0.0,0,0.0,0.0,0,17593,7310,0.157546499,1758366,17725,7506,10397,0.058320993,1791501,22998,10769,0.079188535,3549867,40723,18130,2343,0.206050479,506483,7050,2426,0,0,55255
2023-10-24,491,55695,0,0,0,0,143,0.154094828,41327,451,148,0.059838904,1257,0.207768595,302577,4267,1287,0,0,0,0,82131,0,0,0,49,0,36808,0.051018202,764371,46309,37448,99188,0,0.0,0,738,0.172833724,159811,2140,754,0,55,2153,0.051493626,294352,5169,2332,0.0,0,0.0,0.0,0,17124,6892,0.147302727,1550750,17015,7100,10410,0.058311488,1802240,23686,10804,0.076926533,3352990,40701,17650,2180,0.191278407,513838,6995,2231,0,0,56918
2023-10-23,510,59822,0,0,0,0,213,0.230519481,61821,546,216,0.066541197,1530,0.253101737,387345,4142,1560,0,0,0,0,112662,0,0,0,58,0,38027,0.054513604,708355,48079,38637,105072,0,0.0,0,885,0.208923513,250855,2599,902,0,58,2915,0.070085593,539756,6390,3066,0.0,0,0.0,0.0,0,20409,8936,0.193373872,2542266,18996,9082,11493,0.066662413,2252868,24106,11849,0.094453315,4795134,43102,20889,2678,0.237432396,715682,7488,2728,0,0,61192
2023-10-22,265,15210,0,0,0,0,34,0.037199125,4199,71,34,0.017466637,281,0.047410157,66625,823,307,0,0,0,0,15569,0,0,0,8,0,12218,0.018090422,281520,16783,12498,27148,0,0.0,0,150,0.035885167,37341,621,164,0,8,721,0.01750085,104343,2030,812,0.0,0,0.0,0.0,0,2603,1345,0.029579943,240115,3852,1469,1258,0.00764212,198046,2907,1395,0.01251316,438161,6759,2864,475,0.04274658,109750,1569,516,0,0,15898
2023-10-21,191,21286,0,0,0,0,43,0.046286329,9193,170,45,0.023990551,315,0.052657974,67565,866,332,0,0,0,0,18896,0,0,0,48,0,18200,0.026460911,346132,22602,18549,32469,0,0.0,0,185,0.043838863,34465,572,202,0,7,839,0.019938687,126115,2191,917,0.0,0,0.0,0.0,0,2361,1368,0.029535592,351200,3457,1484,997,0.005855406,189700,2509,1122,0.011037352,540900,5966,2602,562,0.050183052,120137,1706,599,0,0,22036
2023-10-20,346,39689,0,0,0,0,142,0.1507431,37277,422,146,0.044158405,1153,0.191083858,271037,3206,1188,0,0,0,0,61430,0,0,0,32,0,25192,0.036366261,580212,32071,25654,69679,0,0.0,0,677,0.15828852,152213,1858,695,0,21,2066,0.047871724,267891,4596,2210,0.0,0,0.0,0.0,0,12551,5585,0.118827259,1175686,12597,5806,6875,0.038916343,1189880,14706,7241,0.056943619,2365566,27303,13134,2018,0.178189845,471201,5699,2076,0,0,41001
2023-10-19,454,37237,0,0,0,0,129,0.133956386,39930,525,134,0.041263812,1083,0.178624443,277435,3321,1121,0,0,0,0,65334,0,0,0,81,0,21311,0.030694003,462999,28681,21808,72643,0,0.0,0,672,0.156133829,169918,2080,699,0,34,1960,0.044330853,269327,4759,2136,0.0,0,0.0,0.0,0,14268,5904,0.123496559,1268353,14339,6092,8578,0.047455189,1421258,18787,8967,0.063437016,2689611,33126,14862,1913,0.167998595,497174,6066,1984,0,0,38620
2023-10-18,506,45712,0,0,0,0,157,0.162357808,41122,405,161,0.05013897,1187,0.196198347,333211,3792,1211,0,0,0,0,86168,0,0,0,54,0,26700,0.038183386,563670,34431,27104,86359,0,0.0,0,741,0.172365666,194280,2530,768,0,35,2444,0.054618187,365109,5882,2614,0.0,0,0.0,0.0,0,17448,7251,0.150570011,1830987,17076,7465,10378,0.056742009,1829214,21980,10763,0.076891212,3660201,39056,18039,2138,0.187989097,580052,6972,2198,0,0,46967
2023-10-17,547,47901,0,0,0,0,177,0.180796731,37143,574,180,0.052523545,1239,0.204691888,246234,3676,1281,0,0,0,0,74454,0,0,0,70,0,29209,0.041431558,613419,37490,29849,89804,0,0.0,0,769,0.179045402,161198,2425,792,0,44,2577,0.056787131,389511,6467,2770,0.0,0,0.0,0.0,0,16920,6848,0.142048165,1358777,16345,7056,10180,0.055638144,1648597,22649,10530,0.074499375,3007374,38994,17531,2231,0.195890772,455655,6842,2303,0,0,49300
2023-10-16,472,47228,0,0,0,0,162,0.165644172,34936,438,165,0.052582298,1260,0.210878661,288414,4130,1286,0,0,0,0,73637,0,0,0,65,0,28275,0.040761516,604981,37046,28839,90933,0,0.0,0,781,0.184939616,173828,2523,791,0,33,2743,0.061042371,400658,6479,2913,0.0,0,0.0,0.0,0,16940,6997,0.146607719,1351760,16867,7189,10239,0.057976184,1556332,23328,10543,0.076748474,2908092,40195,17439,2240,0.199412445,502832,7206,2280,0,0,48389
2023-10-15,331,15638,0,0,0,0,31,0.031729785,5706,153,32,0.017673871,236,0.039864865,60758,938,252,0,0,0,0,15638,0,0,0,29,0,12626,0.018428001,287622,17245,12991,28711,0,0.0,0,175,0.042006721,25690,528,191,0,6,802,0.018012353,122847,2449,904,0.0,0,0.0,0.0,0,2649,1384,0.02938616,248926,3941,1502,1272,0.007535858,184645,3426,1386,0.012465061,433571,7367,2881,452,0.04061826,92941,1647,486,0,0,16417
2023-10-14,254,16975,0,0,0,0,43,0.043610548,12083,152,47,0.018931156,301,0.050537273,59657,944,321,0,0,0,0,15363,0,0,0,12,0,13808,0.019878495,258077,17795,14124,28567,0,0.0,0,184,0.043674341,41694,510,195,0,9,864,0.019011993,125641,2206,982,0.0,0,0.0,0.0,0,2574,1433,0.029946502,246038,3934,1576,1147,0.006612895,177093,2979,1277,0.011804849,423131,6913,2847,542,0.048293683,114441,1650,578,0,0,17760
2023-10-13,426,43494,0,0,0,0,162,0.162650602,32160,414,168,0.047510801,1069,0.177929427,208529,3345,1099,0,0,0,0,58197,0,0,0,47,0,28831,0.040849435,541078,36399,29335,77573,0,0.0,0,663,0.155232967,123341,1784,683,0,24,2270,0.048574852,309674,5487,2461,0.0,0,0.0,0.0,0,12776,5789,0.119105423,1080680,13747,5993,7011,0.03909792,1186239,16262,7407,0.056946227,2266919,30009,13427,1931,0.170237151,372509,5664,1987,0,0,44768
2023-10-12,513,54974,0,0,0,0,206,0.207452165,49366,596,210,0.059590086,1282,0.212815405,237917,3639,1314,0,0,0,0,80349,0,0,0,80,0,35496,0.049896681,730037,44992,36077,97680,0,0.0,0,727,0.168560167,134716,1970,764,0,37,3220,0.067191119,488784,7560,3441,0.0,0,0.0,0.0,0,17396,7595,0.15445468,1643977,17815,7834,9921,0.054243349,1525674,20953,10297,0.076039777,3169651,38768,18006,2260,0.198054509,431152,6351,2334,0,0,56313
2023-10-11,587,49392,0,0,0,0,197,0.19739479,44204,530,203,0.054069202,1275,0.212783712,279752,3889,1304,0,0,0,0,80188,0,0,0,80,0,28944,0.041378541,586519,37881,29469,91507,0,0.0,0,845,0.196328996,177919,2252,864,0,36,2977,0.061979514,479050,7162,3194,0.0,0,0.0,0.0,0,18162,7548,0.154154072,1569754,17156,7761,10667,0.058391723,1664735,22467,11061,0.0796317,3234489,39623,18798,2355,0.206452178,509700,6835,2414,0,0,50822
2023-10-10,507,42505,0,0,0,0,172,0.173212487,36232,458,177,0.046970017,1107,0.185831795,204905,3345,1137,0,0,0,0,65544,0,0,0,78,0,25221,0.036268491,515323,32895,25776,78987,0,0.0,0,700,0.163056138,133477,2137,730,0,26,2609,0.053809347,382079,6030,2850,0.0,0,0.0,0.0,0,15111,6202,0.126876969,1191087,14387,6474,9190,0.050452646,1458708,19556,9588,0.066424022,2649795,33943,15727,2025,0.178366951,383702,6105,2090,0,0,44046
2023-10-09,706,45976,0,0,0,0,170,0.172239108,23314,432,175,0.051771102,1192,0.202583277,253655,3534,1213,0,0,0,0,67073,0,0,0,66,0,28015,0.040984446,590528,36011,28541,83755,0,0.0,0,756,0.177589852,122443,1976,786,0,26,3332,0.06927523,488423,7333,3550,0.0,0,0.0,0.0,0,16284,7138,0.147876528,1212177,14999,7337,9201,0.052221144,1326701,19311,9475,0.073616637,2538878,34310,16764,2158,0.191907514,404688,6089,2214,0,0,47333
2023-10-08,670,16383,0,0,0,0,44,0.04526749,13195,177,53,0.018762863,257,0.044356231,41948,744,281,0,0,0,0,16223,0,0,0,9,0,13074,0.019424919,269820,17454,13484,28876,0,0.0,0,161,0.038233199,32570,532,177,0,8,1248,0.026389241,188999,3449,1387,0.0,0,0.0,0.0,0,2609,1394,0.029342427,275485,3783,1538,1223,0.007172221,145227,2709,1346,0.012145278,420712,6492,2876,473,0.042647191,92951,1476,522,0,0,17219
2023-10-07,638,20634,0,0,0,0,60,0.06097561,13569,215,65,0.023111714,336,0.057065217,57905,813,358,0,0,0,0,18853,0,0,0,17,0,17097,0.024867821,326821,21954,17457,33723,0,0.0,0,177,0.041500586,33572,463,195,0,7,1445,0.030292866,240719,3708,1582,0.0,0,0.0,0.0,0,2780,1605,0.033429839,264200,3883,1735,1185,0.006745718,190768,2641,1312,0.012599025,454968,6524,3037,584,0.051980418,107234,1530,630,0,0,21410
2023-10-06,709,43254,0,0,0,0,174,0.17611336,30628,417,183,0.047813548,1123,0.188676075,212031,2855,1170,0,0,0,0,66766,0,0,0,63,0,27297,0.039333136,557243,34888,27878,77811,0,0.0,0,674,0.155622258,122282,1721,697,0,20,3325,0.069208834,518221,7170,3557,0.0,0,0.0,0.0,0,14348,7004,0.143657061,1306745,14361,7196,7464,0.04084,1253098,16295,7871,0.06281879,2559843,30656,14917,2003,0.176056957,369302,5081,2083,0,0,44673
2023-10-05,734,45149,0,0,0,0,182,0.184771574,41900,557,186,0.049976589,1218,0.204465335,231765,3198,1263,0,0,0,0,77093,0,0,0,74,0,27053,0.03920986,586032,35581,27688,83888,0,0.0,0,747,0.17136958,169117,1946,776,0,30,3317,0.069310655,601085,7511,3543,0.0,0,0.0,0.0,0,16189,6676,0.136395211,1448843,14510,6898,9669,0.052218856,1537541,20428,10096,0.070110477,2986384,34938,16825,2189,0.192203003,450394,5838,2267,0,0,46843
2023-10-04,910,45794,0,0,0,0,141,0.145360825,32638,365,146,0.050916449,1057,0.177348993,173800,2810,1091,0,0,0,0,68734,0,0,0,51,0,27905,0.040578821,570261,35808,28484,83049,0,0.0,0,629,0.143968872,123432,1771,653,0,25,3119,0.065924078,530985,7419,3331,0.0,0,0.0,0.0,0,16110,6284,0.128286788,1177128,14059,6504,10013,0.053911302,1502591,20620,10435,0.069914289,2679719,34679,16790,1872,0.16428258,338473,5122,1936,0,0,47306
2023-10-03,924,42233,0,0,0,0,162,0.169102296,38131,468,168,0.047966209,1106,0.186666667,195922,3059,1148,0,0,0,0,64456,0,0,0,78,0,25338,0.037602342,518395,32411,25822,76783,0,0.0,0,682,0.157070474,145668,2228,706,0,20,2785,0.059905356,491792,6617,3009,0.0,0,0.0,0.0,0,15073,6010,0.124083824,1107602,13115,6224,9160,0.050945212,1361307,18743,9582,0.067517145,2468909,31858,15737,1982,0.17504195,385948,5868,2055,0,0,43702
2023-10-02,845,45487,0,0,0,0,188,0.199152542,42882,463,195,0.052889646,1402,0.238882263,576184,3809,1432,0,0,0,0,91151,0,0,0,45,0,25892,0.03940212,543265,34188,26382,87297,0,0.0,0,898,0.208352668,211246,2737,921,0,30,3137,0.06880744,587001,7163,3355,0.0,0,0.0,0.0,0,17420,7079,0.147654506,1631567,16088,7277,10541,0.060701863,1866559,22669,10928,0.080451861,3498126,38757,18036,2536,0.225843797,839427,7148,2599,0,0,46871
2023-10-01,520,15297,0,0,0,0,57,0.061158798,10435,187,61,0.018263439,278,0.048255511,46267,724,297,0,0,0,0,17471,0,0,0,7,0,11882,0.018493155,261542,15941,12271,28029,0,0.0,0,177,0.041913332,34504,583,191,0,4,1215,0.027292944,226090,3213,1324,0.0,0,0.0,0.0,0,2849,1503,0.031736312,273668,4033,1638,1358,0.008167144,190300,3293,1524,0.013613796,463968,7326,3150,529,0.048012343,95116,1533,566,0,0,16156
2023-09-30,477,17838,0,0,0,0,52,0.055614973,7922,161,52,0.021032351,358,0.061596696,62819,964,382,0,0,0,0,17609,0,0,0,12,0,14103,0.02171172,269614,18062,14399,29927,0,0.0,0,241,0.0565197,48067,593,261,0,5,1351,0.030214251,215577,3386,1460,0.0,0,0.0,0.0,0,2865,1745,0.036470416,295079,3917,1887,1125,0.006593252,155472,2798,1278,0.013416879,450551,6715,3160,669,0.060140237,120230,1760,713,0,0,18584
2023-09-29,713,38962,0,0,0,0,114,0.121147715,29365,444,119,0.045319512,952,0.161987409,173224,2627,990,0,0,0,0,53169,0,0,0,48,0,25011,0.038054245,524797,31552,25671,68797,0,0.0,0,614,0.142657993,106268,1592,640,0,17,2480,0.055043835,349947,5753,2721,0.0,0,0.0,0.0,0,12542,5593,0.115804294,972282,12166,5852,6924,0.039340239,1027337,14558,7357,0.057104091,1999619,26724,13189,1712,0.152272525,314615,4749,1783,0,0,40518
2023-09-28,998,59049,0,0,0,0,183,0.195095949,31103,503,187,0.068395442,1199,0.201580363,236265,3469,1245,0,0,0,0,75703,0,0,0,101,0,40986,0.062160088,818417,50092,41632,99916,0,0.0,0,736,0.168768631,127758,1914,779,0,35,3385,0.075228909,477615,8025,3618,0.0,0,0.0,0.0,0,16697,6713,0.13839525,1277481,14718,7008,10098,0.056583791,1565170,21050,10604,0.07517954,2842651,35768,17461,2157,0.189726449,401200,6009,2253,0,0,60750
2023-09-27,1260,68618,0,0,0,0,229,0.247567568,62873,587,236,0.081396811,1564,0.264010804,412070,4280,1593,0,0,0,0,120474,0,0,0,94,0,44512,0.069364558,944001,54406,45112,119276,0,0.0,0,1039,0.238631144,215596,2564,1065,0,48,4364,0.098155646,760942,10038,4581,0.0,0,0.0,0.0,0,22463,9532,0.197378502,2442700,20358,9772,13273,0.074743357,2369453,26856,13719,0.101495113,4812153,47214,23098,2886,0.25501458,707352,7586,2948,0,0,70135
2023-09-26,992,52529,0,0,0,0,209,0.232480534,58702,570,211,0.064252671,1377,0.234382979,348115,3971,1422,0,0,0,0,104038,0,0,0,97,0,31266,0.050304488,650320,39890,31839,98882,0,0.0,0,845,0.196969697,207508,2385,878,0,31,3841,0.088504343,656970,8759,4072,0.0,0,0.0,0.0,0,19167,8320,0.174189766,2154938,18680,8575,10920,0.062412126,2146822,24393,11373,0.088206058,4301760,43073,19828,2487,0.22243091,631448,7138,2567,0,0,53912
2023-09-25,945,53940,0,0,0,0,225,0.2553916,71195,648,229,0.067923987,1468,0.252320385,349601,4010,1493,0,0,0,0,103249,0,0,0,79,0,32057,0.052870462,640514,40961,32608,101618,0,0.0,0,926,0.218293258,221198,2379,945,0,28,4097,0.09730898,650899,9110,4324,0.0,0,0.0,0.0,0,20105,9045,0.192463188,2208743,19924,9257,11166,0.066901134,2038659,24425,11517,0.09623485,4247402,44349,20730,2663,0.240538343,653325,7179,2715,0,0,55467
2023-09-24,571,15604,0,0,0,0,48,0.055427252,12491,169,57,0.020121523,293,0.051205872,54852,802,310,0,0,0,0,17335,0,0,0,20,0,12249,0.02066313,264370,16457,12625,28943,0,0.0,0,156,0.037311648,24670,428,170,0,9,1165,0.028418793,169435,3235,1319,0.0,0,0.0,0.0,0,2920,1561,0.034048029,291771,4238,1719,1370,0.008601097,219205,3550,1553,0.014570131,510976,7788,3261,516,0.047369871,94726,1449,556,0,0,16512
2023-09-23,491,18717,0,0,0,0,58,0.066285714,11196,191,61,0.023556641,362,0.062770938,72950,1121,390,0,0,0,0,21472,0,0,0,29,0,14978,0.024667122,306270,19087,15378,32249,0,0.0,0,230,0.054334987,45322,688,245,0,11,1337,0.032143286,220612,3338,1462,0.0,0,0.0,0.0,0,3089,1917,0.041087963,399445,4749,2078,1184,0.007192103,228762,3009,1347,0.014975663,628207,7758,3413,664,0.06024315,131996,2054,711,0,0,19582
2023-09-22,739,41948,0,0,0,0,158,0.180365297,31651,384,162,0.051132963,1062,0.182631126,199024,2893,1098,0,0,0,0,67786,0,0,0,84,0,25743,0.041093857,494761,32400,26305,74970,0,0.0,0,657,0.152471571,140139,1538,682,0,17,2904,0.068980261,473524,6366,3125,0.0,0,0.0,0.0,0,14831,6981,0.14719774,1401551,14476,7215,8079,0.047326429,1321538,16799,8501,0.069680469,2723089,31275,15527,1912,0.171510585,374398,4898,1977,0,0,43438
2023-09-21,786,42510,0,0,0,0,150,0.171624714,33707,470,159,0.05134337,1154,0.196995562,234212,3026,1183,0,0,0,0,67820,0,0,0,75,0,24972,0.039676638,503391,31953,25539,77793,0,0.0,0,754,0.174294961,152571,2099,773,0,33,2896,0.068742879,466779,6640,3124,0.0,0,0.0,0.0,0,15392,6209,0.130386392,1252131,13875,6449,9305,0.054199042,1419929,19611,9792,0.071692067,2672060,33486,16071,2082,0.185710463,425470,5683,2139,0,0,44182
2023-09-20,855,56434,0,0,0,0,228,0.260273973,47557,694,233,0.066863107,1460,0.248046211,260823,4104,1491,0,0,0,0,85903,0,0,0,79,0,33273,0.051824035,692071,42176,33853,104654,0,0.0,0,918,0.209493382,173758,2605,947,0,30,4287,0.101669592,571564,8903,4496,0.0,0,0.0,0.0,0,21328,9296,0.192324403,1551500,20271,9518,12085,0.069737784,1843792,25660,12574,0.098174872,3395292,45931,22020,2657,0.235612308,491847,7592,2723,0,0,57915
2023-09-19,861,45791,0,0,0,0,155,0.179398148,28443,381,163,0.054701751,1162,0.198124467,224345,3180,1186,0,0,0,0,75071,0,0,0,94,0,25796,0.040516111,534811,32918,26371,83117,0,0.0,0,710,0.162137474,126440,1980,722,0,23,3054,0.073484119,445365,6698,3275,0.0,0,0.0,0.0,0,18079,7421,0.155014309,1429986,15895,7627,11014,0.064336367,1703834,21941,11449,0.084219598,3133820,37836,18739,2064,0.183875278,387801,5641,2110,0,0,47307
2023-09-18,869,50967,0,0,0,0,192,0.225087925,51834,516,198,0.062261558,1312,0.225739849,265453,3493,1334,0,0,0,0,85814,0,0,0,64,0,29620,0.047290533,576116,37715,30195,92846,0,0.0,0,791,0.182678984,195581,2282,810,0,23,3514,0.086619996,578121,8142,3742,0.0,0,0.0,0.0,0,19228,8216,0.174749022,1723236,17668,8405,11152,0.068212958,1748103,22878,11494,0.093189617,3471339,40546,19817,2343,0.211252367,521848,6415,2392,0,0,52434
2023-09-17,683,18652,0,0,0,0,55,0.065947242,20294,232,60,0.023403612,261,0.045486232,41810,744,282,0,0,0,0,19088,0,0,0,19,0,14898,0.024331369,313422,19301,15326,31731,0,0.0,0,153,0.035739313,24126,374,173,0,13,1335,0.033980706,233030,3688,1482,0.0,0,0.0,0.0,0,3102,1469,0.031890413,237625,3559,1608,1638,0.01045543,273357,3800,1798,0.015631535,510982,7359,3401,476,0.043426695,86789,1365,525,0,0,19617
2023-09-16,423,18573,0,0,0,0,45,0.054151625,11961,160,47,0.022806363,287,0.049304243,56019,918,311,0,0,0,0,19288,0,0,0,11,0,15214,0.024319287,315122,19181,15585,30588,0,0.0,0,182,0.041752696,37188,422,196,0,7,1227,0.031082964,216860,3168,1346,0.0,0,0.0,0.0,0,2779,1642,0.035177171,310939,3773,1768,1144,0.007099857,204435,2918,1296,0.01370444,515374,6691,3057,526,0.047344734,109091,1536,568,0,0,19348
2023-09-15,744,41261,0,0,0,0,125,0.148809524,22432,345,128,0.04995472,985,0.166779546,172525,2764,1027,0,0,0,0,55957,0,0,0,48,0,25326,0.039887862,485364,32083,25835,72859,0,0.0,0,613,0.138656413,112714,1728,639,0,26,2843,0.071174645,376390,6136,3077,0.0,0,0.0,0.0,0,14250,6152,0.130330699,1013245,13124,6353,8138,0.04920134,1166966,16545,8546,0.068647571,2180211,29669,14790,1758,0.156058589,313164,4947,1829,0,0,42694
2023-09-14,922,43583,0,0,0,0,135,0.160142349,28791,428,139,0.0526984,971,0.161698585,204846,2658,1021,0,0,0,0,78741,0,0,0,101,0,26215,0.041310918,546042,33909,26879,79942,0,0.0,0,632,0.140506892,130073,1831,659,0,29,3468,0.087120356,640196,7877,3726,0.0,0,0.0,0.0,0,15257,6413,0.135526955,1493764,14244,6665,9037,0.054782978,1668027,18865,9559,0.07335731,3161791,33109,16024,1771,0.154848299,372109,5024,1852,0,0,45413
2023-09-13,987,53748,0,0,0,0,187,0.221040189,66302,534,191,0.064762244,1371,0.226686508,410384,3671,1401,0,0,0,0,129522,0,0,0,74,0,32498,0.050935707,691203,41731,33136,102371,0,0.0,0,804,0.177326864,217948,2200,832,0,24,4333,0.110515979,1029716,9586,4561,0.0,0,0.0,0.0,0,19880,8683,0.182842342,2795089,19500,8905,11471,0.069214571,2548132,25029,11881,0.095363273,5343221,44529,20554,2397,0.208979948,704000,6502,2461,0,0,55123
2023-09-12,946,41625,0,0,0,0,141,0.168458781,39457,415,149,0.050220427,1066,0.177371048,230349,2979,1108,0,0,0,0,78119,0,0,0,75,0,24027,0.037851923,495348,31253,24531,79005,0,0.0,0,672,0.147724775,145778,1965,700,0,31,2993,0.077817066,684436,7240,3216,0.0,0,0.0,0.0,0,15990,6222,0.130519603,1326269,14064,6443,9989,0.061012332,1758444,20924,10511,0.077291931,3084713,34988,16734,1920,0.167116372,420395,5500,2000,0,0,43157
2023-09-11,969,41175,0,0,0,0,122,0.148599269,27624,352,125,0.050340617,1121,0.185565304,225400,3008,1155,0,0,0,0,72568,0,0,0,100,0,23950,0.038132267,607695,31807,24484,79137,0,0.0,0,759,0.168255376,156859,1834,787,0,23,3027,0.080732917,526217,7282,3220,0.0,0,0.0,0.0,0,15711,5881,0.124851393,1209348,13499,6055,10146,0.064870878,1588397,21221,10505,0.079079694,2797745,34720,16354,2042,0.17795207,419802,5307,2108,0,0,42590
2023-09-10,364,15458,0,0,0,0,36,0.043956044,12500,148,43,0.018791842,281,0.046739854,44330,788,300,0,0,0,0,16203,0,0,0,9,0,12030,0.018880954,259880,15933,12397,26816,0,0.0,0,175,0.038975501,25425,394,191,0,11,937,0.02557454,156962,2444,1048,0.0,0,0.0,0.0,0,3027,1476,0.031576921,233679,3353,1624,1565,0.010445868,237533,3711,1779,0.015784287,471212,7064,3389,505,0.044247788,83628,1365,548,0,0,16325
2023-09-09,355,18381,0,0,0,0,51,0.061151079,10621,183,53,0.021841865,336,0.055972014,59592,941,365,0,0,0,0,19421,0,0,0,38,0,14796,0.0226776,289236,18746,15171,30536,0,0.0,0,231,0.050869852,39253,567,249,0,14,1154,0.030746277,190393,2728,1258,0.0,0,0.0,0.0,0,2912,1702,0.035898842,345663,4120,1874,1222,0.007988912,229377,3225,1382,0.014881287,575040,7345,3244,625,0.054461485,109517,1700,674,0,0,19228
2023-09-08,455,46959,0,0,0,0,170,0.200945626,29993,425,176,0.054654648,1250,0.206645727,222549,3208,1293,0,0,0,0,71228,0,0,0,68,0,29043,0.043591091,590358,38382,29552,83001,0,0.0,0,762,0.166013072,148913,2129,792,0,139,2782,0.072566972,441373,6002,2989,0.0,0,0.0,0.0,0,15445,7093,0.147026512,1434563,15237,7316,8559,0.054163002,1400275,17484,9007,0.076565769,2834838,32721,16121,2213,0.191634915,406357,5869,2293,0,0,48466
2023-09-07,602,45427,0,0,0,0,162,0.190588235,42198,432,165,0.053221502,1273,0.211672764,378874,3328,1311,0,0,0,0,91012,0,0,0,107,0,26064,0.039327224,519354,33137,26573,82545,0,0.0,0,871,0.191050669,212419,2314,892,0,48,2942,0.076772527,576749,6481,3158,0.0,0,0.0,0.0,0,17794,7532,0.156255835,1862598,15994,7776,10442,0.066673052,1854005,20734,10891,0.088783998,3716603,36728,18521,2338,0.202933773,646132,6170,2402,0,0,46965
2023-09-06,654,44868,0,0,0,0,134,0.157647059,27521,338,137,0.052726952,1143,0.19030969,210459,3223,1175,0,0,0,0,74912,0,0,0,71,0,25400,0.03839642,565044,33094,25994,82326,0,0.0,0,773,0.170715548,152864,2132,800,0,40,3022,0.078661044,469393,6632,3215,0.0,0,0.0,0.0,0,17855,7323,0.151426799,1370106,15426,7552,10600,0.068912611,1689449,21354,11026,0.090242399,3059555,36780,18487,2088,0.181565217,398466,5800,2150,0,0,46583
2023-09-05,625,43770,0,0,0,0,126,0.148760331,28695,294,129,0.051421583,1274,0.211417192,235469,3471,1303,0,0,0,0,68895,0,0,0,98,0,24652,0.037111862,577339,32220,25213,80031,0,0.0,0,813,0.179272326,141489,2119,832,0,62,2625,0.067866284,431056,5706,2805,0.0,0,0.0,0.0,0,17066,6595,0.136215301,1121781,14321,6769,10644,0.070641642,1589533,21726,10895,0.08759791,2711314,36047,17506,2266,0.196820985,412316,6026,2318,0,0,44896
